,0,1,2,3,4,5,6,7,8,9,10
36,0.13321498979467086,0.2010343479644544,0.26818674230812045,0.32871347618854,0.3922786430439275,0.4564159845614091,0.5284745679842484,0.5882058535370128,0.6529700422388183,0.7217834829054014,0.7886198868881825
37,0.16421743546553197,0.21404304763398033,0.27360491629802125,0.33198937096241626,0.3842932014099238,0.43402630667115627,0.49724923900739976,0.5542216208331964,0.6070195676546846,0.660631905073417,0.7192417282472516
38,0.1923739724621694,0.23573643031475763,0.27804584369420193,0.32890906884443755,0.3736054107053944,0.4211338926969789,0.46520395076899845,0.507953329736441,0.5563747107965689,0.6053722072404828,0.6514998073699357
39,0.21790106358540048,0.2562250088620301,0.2917758881266332,0.33231552044774204,0.3584988619981944,0.3980615446676401,0.43386496193828955,0.47159242930800194,0.5009735907075774,0.5351826306005156,0.5786445984429869
40,0.2566263698619231,0.2816008017228187,0.30607730461417865,0.3303685220538337,0.35239169192265046,0.37772900278891164,0.4019803752251349,0.42850007558361536,0.45195109954382057,0.47513980145654966,0.5014710955534497
41,0.2878846960628039,0.3050366811186109,0.31781021707413615,0.33402699965856125,0.35150391794330305,0.36394608130236783,0.37565458323352674,0.3927800124936662,0.41005344202465005,0.4194292310668182,0.43897332584731447
42,0.32403297944506865,0.3319614325317035,0.33180604477146214,0.3422496762980951,0.34701929415205973,0.35030118958148815,0.3541435245289799,0.3569728669072409,0.3608610395299827,0.3648654459839148,0.3771529812213707
43,0.3649319837022313,0.3589752146606316,0.35194848814595836,0.34650085962266575,0.3469429840232265,0.3413666430314899,0.33609514968398074,0.3301296172667858,0.32875610326797106,0.31838752930174413,0.3182842876906679
44,0.39471591793297134,0.38137838457648016,0.3681630958511637,0.3579896731472953,0.3425267896171036,0.33073958906575995,0.31381700852445304,0.30454402303953115,0.2870000198286143,0.27541888177238416,0.26046369284122045
45,0.4289005195547259,0.40429635270524983,0.3811964621345384,0.36378200403641126,0.3392752866298555,0.32029543727389104,0.2959344865992536,0.2805831763729776,0.25476001822309,0.2360364400874596,0.21688671759851014
46,0.4548429247631395,0.42263002443058234,0.3973100777549396,0.373404861958599,0.34549350567999865,0.31259035265982593,0.2859868386901911,0.25786209557811013,0.23453194528829424,0.20527690162415588,0.1781925203625815
47,0.47202940718732905,0.44225178869624143,0.4070743787425452,0.3708863856671656,0.3429161679549271,0.30585600371692256,0.2697257640560611,0.24113957602101044,0.20413708258281224,0.17119479322185,0.13632961749371786
48,0.4926948351422598,0.45525956507414533,0.41172461507310215,0.3762329117945496,0.34253274163049596,0.29625279260551635,0.266843758571901,0.22278501823089344,0.19133229333750573,0.15013279221495993,0.11276340434869932
49,0.49708396875588584,0.4567785794999074,0.41812359430639917,0.3815739767833069,0.33319710575998057,0.2937926430428192,0.25212611286205616,0.21512629839053352,0.1691811025168681,0.13176558006101208,0.08254162700895702
50,0.5071449414765198,0.4655930306649194,0.41871007360797563,0.3747071629191614,0.3311748423911145,0.28608784156840555,0.2386861499408878,0.19532077067626893,0.15484956931619506,0.10870308751503419,0.06746817274130738
51,0.4970145669191986,0.4535090549260644,0.4085448792824938,0.36286145291085625,0.32572111658446984,0.27216941874525935,0.23200949852010705,0.18543809025541222,0.1454241641411009,0.10094367832529764,0.04815630246266189
52,0.4878821598912084,0.44833493282101833,0.39880063505176194,0.36007087170216556,0.3090165597991026,0.26904191411509004,0.2178914692176843,0.17272029946271109,0.12938325970618314,0.08584368859729673,0.040088155516053485
53,0.47042205348517196,0.4285646559115347,0.3902177531487561,0.3401738983926289,0.2969424493618343,0.24823235333051352,0.2098406752521101,0.1634957315881697,0.1144948558781909,0.07545813825273222,0.03278330670150289
54,0.45128485196089646,0.4055313692894743,0.3625484035193426,0.32646440373637053,0.275986218628481,0.23380440369784122,0.19230301666635977,0.15323678352708356,0.1058783575824828,0.0629647935431068,0.028047637051944383
55,0.425563244517929,0.38306695508996996,0.3463063728396457,0.29884439848138744,0.2615433154878898,0.22088039251059763,0.18330373994938295,0.14373096336975072,0.09485683695801646,0.061808211163183496,0.01779949288063024
56,0.39734500533020545,0.358570632615643,0.3234378147481335,0.28343644700931003,0.24233793158676883,0.20781879494436736,0.1707615834929837,0.12777603609087426,0.09155774330211729,0.048902093436873836,0.010450135663130158
57,0.3630844020418615,0.32114484607357696,0.28917803005063875,0.25389535674839636,0.22085243072552627,0.18423604071447183,0.14687309923170505,0.11351133932913855,0.08322308691605623,0.04304418875363438,0.008689258594831568
58,0.33012934332983546,0.2948267036143896,0.2634713590716156,0.23269498948780837,0.1965940721251091,0.16933743009062432,0.13238929014831993,0.1013012472384223,0.07471079635192407,0.04600283435529946,0.010015759382362509
59,0.2875024995732713,0.26215638935552354,0.23670091860049658,0.20506190749462336,0.1811430201167266,0.14504881682136786,0.11988297951031342,0.09058797553530384,0.06366952620601114,0.04090623715326987,0.00589404679756838
60,0.25111145954644853,0.22785066918245306,0.208766391988274,0.17907981899529313,0.15404320739632488,0.12900845553438545,0.10457577341028358,0.08272983855854621,0.052364451911611765,0.03196030619168822,0.004676570826839763
61,0.22411562990072678,0.19707037242844822,0.1790965373830282,0.15209516988921204,0.14001972996600853,0.11551879886266848,0.09546969266000149,0.07538057097243929,0.05124014422627642,0.023452723957459936,0.005589644508922042
62,0.19306945913256615,0.17338304741989707,0.15744609247468042,0.13558847308519334,0.11329790004525991,0.09873754169226082,0.07463570022569513,0.06491022504123722,0.04446962958655892,0.025704933503860692,0.0075978212955928204
63,0.16161798975046454,0.14198066588376967,0.12462724684446581,0.1165020542159573,0.09842025590899357,0.08664090926184446,0.0671150175319175,0.04893300990554077,0.03380298150420357,0.017322723289740157,0.010456327597395699
64,0.12920983378680986,0.12154574203464266,0.10381776254168393,0.09101160542943598,0.08291437385777631,0.06485923120544868,0.05713071881002562,0.04240744008381213,0.029839735112229565,0.015260185295164817,0.0013150620192803467
65,0.11415563156627478,0.10005059236327991,0.08580120479851848,0.07863124848610388,0.06509604982140446,0.05921477403645698,0.04995068791602243,0.038507341502109084,0.025945845079207403,0.013079683718381465,0.007610167747907635
66,0.09052868992358606,0.07790411919713268,0.07202521118518594,0.06273413541655706,0.05116905891235378,0.044462550252929806,0.036969319049774255,0.02899766944202731,0.023249534522578615,0.011266141023545742,0.004609306135653225
67,0.07304029578901826,0.06163850231622702,0.06329364823135619,0.04921417231683832,0.05036126955517493,0.034852455502768886,0.03441500764103469,0.02508016737187877,0.017927877454643568,0.013083325009916554,0.005945454497355809
68,0.060890673455424475,0.04835051357549733,0.046546132329065314,0.04683320642343994,0.039415334377943326,0.03455170625549994,0.029910288219802593,0.02132460178821355,0.017398990603381695,0.005934934215138035,0.0012629232262819864
69,0.049216172178872905,0.04141808263393051,0.041969865992026976,0.03306107205608577,0.02866772314195193,0.021193535651174947,0.025876677906203377,0.018068930581431338,0.009851367482257942,0.0055033556120578945,0.007893389226466225
70,0.038977552320508965,0.035752162214300415,0.03261894303660241,0.023330215273090645,0.027601191714739372,0.022191971876971615,0.01635088624211321,0.010685920421007675,0.012222887876786161,0.012985119276919676,0.0002739324357662254
71,0.028115842403288092,0.02453090702289768,0.028039882307610106,0.017973605492239118,0.02306590294131479,0.017479212255306964,0.01271289212526285,0.011576254217708064,0.01385045645111697,0.0030731369028370002,0.0019473531624906262
72,0.017822473508075618,0.022421948826562323,0.02276563148271079,0.017097833591765185,0.018183938676982217,0.016205106425542102,0.009908940943908226,0.013269899945362401,0.007292317969096178,0.0060587748618618495,0.004929018877012014
73,0.0134797939514734,0.01283938320852699,0.01586649980368049,0.013558268701237145,0.01619503962352955,0.012306941112033174,0.009361806948012776,0.012889051540020052,0.008878668675061109,0.0022808852357314446,0.007881123387569088
74,0.012175728639495797,0.011857964457798293,0.007946379560100072,0.014529789650968863,0.01404167408560478,0.012811354348148294,0.01017509076462695,0.007128322993744201,0.004410724320576626,0.002278080706558002,0.008323980777372269
75,0.007787938139351308,0.006071703874178966,0.008083033498259897,0.013895964528450475,0.010705318723521247,0.006960803656510285,0.012106622111074102,0.00908653265158684,0.004533864646775836,0.0035473808826475225,0.008582102494823024
76,0.011475894436592658,0.011723216353802388,0.00788898292783557,0.008401426663779838,0.00857983288036116,0.012264354486809455,0.0074372852377451205,0.008768850383019704,0.0029862773332446,0.004977181098799983,0.0008902852428909398
77,0.0039007419612202138,0.010731401048246523,0.006436284691210249,0.008314778589290655,0.00858526822272435,0.0022425083869805056,0.0031856138046382028,0.0014360029551717312,0.010143889482799031,0.009268266782658675,0.002137257079146221
78,0.010637055850794,0.003942216940733115,0.009713882523354232,0.0028083916348522384,0.004987403634753432,0.0048077924957413394,0.0023807768184793804,0.010430832156013484,0.0007814839209673726,0.010037198533178561,0.009903009066173878
79,0.006136818845848487,0.011246735566127786,0.008020988121654143,0.006376849612522183,0.008597950363759923,0.0069971791884175525,0.006752060396552472,0.009480325374462192,0.005831458919723385,0.007251553022687015,0.003696227257164157
80,0.006388886836275219,0.007500892921946621,0.0021525102785210706,0.0059623140043141435,0.00966265092844366,0.0014669181427123957,0.008473149142069179,0.007911274368073111,0.0006283998578354299,0.00751021503685422,0.0068136136827016735
